iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
OWID_AFR,,Africa,9/4/2020,1284431,8578,7975.429,30854,238,251.857,958.103,6.399,5.949,23.015,0.178,0.188,,,,,,,,,,,,,,,,,,,,,,,,491,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/5/2020,1291823,7392,7835.714,31079,225,236.714,963.617,5.514,5.845,23.183,0.168,0.177,,,,,,,,,,,,,,,,,,,,,,,,492,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/6/2020,1299646,7823,7745.143,31303,224,245.286,969.452,5.835,5.777,23.35,0.167,0.183,,,,,,,,,,,,,,,,,,,,,,,,493,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/7/2020,1306522,6876,7755.286,31521,218,244.143,974.581,5.129,5.785,23.513,0.163,0.182,,,,,,,,,,,,,,,,,,,,,,,,494,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/8/2020,1314201,7679,7829.857,31747,226,241.857,980.309,5.728,5.841,23.681,0.169,0.18,,,,,,,,,,,,,,,,,,,,,,,,495,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/9/2020,1322496,8295,7770,31939,192,231.429,986.497,6.188,5.796,23.824,0.143,0.173,,,,,,,,,,,,,,,,,,,,,,,,496,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/10/2020,1330546,8050,7813.286,32124,185,215.429,992.502,6.005,5.828,23.962,0.138,0.161,,,,,,,,,,,,,,,,,,,,,,,,497,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/11/2020,1339238,8692,7829.571,32355,231,214.429,998.985,6.484,5.84,24.135,0.172,0.16,,,,,,,,,,,,,,,,,,,,,,,,498,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/12/2020,1346648,7410,7832.143,32501,146,203.143,1004.513,5.527,5.842,24.244,0.109,0.152,,,,,,,,,,,,,,,,,,,,,,,,499,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/13/2020,1353396,6748,7678.571,32622,121,188.429,1009.546,5.034,5.728,24.334,0.09,0.141,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/14/2020,1359879,6483,7622.429,32793,171,181.714,1014.382,4.836,5.686,24.461,0.128,0.136,,,,,,,,,,,,,,,,,,,,,,,,501,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/15/2020,1366445,6566,7463.429,33070,277,189,1019.28,4.898,5.567,24.668,0.207,0.141,,,,,,,,,,,,,,,,,,,,,,,,502,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/16/2020,1373755,7310,7322.714,33249,179,187.143,1024.733,5.453,5.462,24.802,0.134,0.14,,,,,,,,,,,,,,,,,,,,,,,,503,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/17/2020,1382360,8605,7402,33428,179,186.286,1031.152,6.419,5.521,24.935,0.134,0.139,,,,,,,,,,,,,,,,,,,,,,,,504,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/18/2020,1390521,8161,7326.143,33621,193,180.857,1037.239,6.088,5.465,25.079,0.144,0.135,,,,,,,,,,,,,,,,,,,,,,,,505,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/19/2020,1399248,8727,7514.286,33823,202,188.857,1043.749,6.51,5.605,25.23,0.151,0.141,,,,,,,,,,,,,,,,,,,,,,,,506,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/20/2020,1407667,8419,7753,33956,133,190.571,1050.029,6.28,5.783,25.329,0.099,0.142,,,,,,,,,,,,,,,,,,,,,,,,507,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/21/2020,1413815,6148,7705.143,34082,126,184.143,1054.615,4.586,5.748,25.423,0.094,0.137,,,,,,,,,,,,,,,,,,,,,,,,508,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/22/2020,1420654,6839,7744.143,34322,240,178.857,1059.717,5.101,5.777,25.602,0.179,0.133,,,,,,,,,,,,,,,,,,,,,,,,509,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/23/2020,1429381,8727,7946.571,34531,209,183.143,1066.226,6.51,5.928,25.758,0.156,0.137,,,,,,,,,,,,,,,,,,,,,,,,510,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/24/2020,1437567,8186,7886.714,34706,175,182.571,1072.333,6.106,5.883,25.888,0.131,0.136,,,,,,,,,,,,,,,,,,,,,,,,511,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/25/2020,1445544,7977,7860.429,34860,154,177,1078.283,5.95,5.863,26.003,0.115,0.132,,,,,,,,,,,,,,,,,,,,,,,,512,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/26/2020,1451954,6410,7529.429,35028,168,172.143,1083.064,4.781,5.616,26.129,0.125,0.128,,,,,,,,,,,,,,,,,,,,,,,,513,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/27/2020,1460323,8369,7522.286,35163,135,172.429,1089.307,6.243,5.611,26.229,0.101,0.129,,,,,,,,,,,,,,,,,,,,,,,,514,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/28/2020,1465992,5669,7453.857,35457,294,196.429,1093.536,4.229,5.56,26.449,0.219,0.147,,,,,,,,,,,,,,,,,,,,,,,,515,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/29/2020,1473501,7509,7549.571,35674,217,193.143,1099.137,5.601,5.631,26.611,0.162,0.144,,,,,,,,,,,,,,,,,,,,,,,,516,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/30/2020,1481935,8434,7507.714,35863,189,190.286,1105.428,6.291,5.6,26.751,0.141,0.142,,,,,,,,,,,,,,,,,,,,,,,,517,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/1/2020,1489195,7260,7375.429,36080,217,196.286,1110.844,5.415,5.502,26.913,0.162,0.146,,,,,,,,,,,,,,,,,,,,,,,,518,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/2/2020,1498052,8857,7501.143,36229,149,195.571,1117.45,6.607,5.595,27.025,0.111,0.146,,,,,,,,,,,,,,,,,,,,,,,,519,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/3/2020,1506882,8830,7846.857,36340,111,187.429,1124.037,6.587,5.853,27.107,0.083,0.14,,,,,,,,,,,,,,,,,,,,,,,,520,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/4/2020,1514968,8086,7806.429,36510,170,192.429,1130.069,6.032,5.823,27.234,0.127,0.144,,,,,,,,,,,,,,,,,,,,,,,,521,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/5/2020,1519682,4714,7670,36638,128,168.714,1133.585,3.516,5.721,27.33,0.095,0.126,,,,,,,,,,,,,,,,,,,,,,,,522,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/6/2020,1526279,6597,7539.714,36826,188,164.571,1138.506,4.921,5.624,27.47,0.14,0.123,,,,,,,,,,,,,,,,,,,,,,,,523,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/7/2020,1536822,10543,7841,37095,269,176,1146.37,7.864,5.849,27.67,0.201,0.131,,,,,,,,,,,,,,,,,,,,,,,,524,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/8/2020,1547730,10908,8362.143,37393,298,187.571,1154.507,8.137,6.238,27.893,0.222,0.14,,,,,,,,,,,,,,,,,,,,,,,,525,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/9/2020,1556287,8557,8319.286,37629,236,200,1160.89,6.383,6.206,28.069,0.176,0.149,,,,,,,,,,,,,,,,,,,,,,,,526,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/10/2020,1569821,13534,8991.286,37900,271,222.857,1170.986,10.095,6.707,28.271,0.202,0.166,,,,,,,,,,,,,,,,,,,,,,,,527,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/11/2020,1578796,8975,9118.286,38108,208,228.286,1177.68,6.695,6.802,28.426,0.155,0.17,,,,,,,,,,,,,,,,,,,,,,,,528,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/12/2020,1584683,5887,9285.857,38301,193,237.571,1182.072,4.391,6.927,28.57,0.144,0.177,,,,,,,,,,,,,,,,,,,,,,,,529,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/13/2020,1592517,7834,9462.571,38572,271,249.429,1187.915,5.844,7.058,28.772,0.202,0.186,,,,,,,,,,,,,,,,,,,,,,,,530,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/14/2020,1604025,11508,9600.429,38835,263,248.571,1196.5,8.584,7.161,28.968,0.196,0.185,,,,,,,,,,,,,,,,,,,,,,,,531,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/15/2020,1613141,9116,9344.429,39089,254,242.286,1203.299,6.8,6.97,29.158,0.189,0.181,,,,,,,,,,,,,,,,,,,,,,,,532,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/16/2020,1623827,10686,9648.571,39296,207,238.143,1211.271,7.971,7.197,29.312,0.154,0.178,,,,,,,,,,,,,,,,,,,,,,,,533,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/17/2020,1638089,14262,9752.571,39561,265,237.286,1221.909,10.639,7.275,29.51,0.198,0.177,,,,,,,,,,,,,,,,,,,,,,,,534,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/18/2020,1646282,8193,9640.857,39746,185,234,1228.021,6.111,7.191,29.648,0.138,0.175,,,,,,,,,,,,,,,,,,,,,,,,535,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/19/2020,1655970,9688,10183.857,39930,184,232.714,1235.247,7.227,7.597,29.785,0.137,0.174,,,,,,,,,,,,,,,,,,,,,,,,536,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/20/2020,1665746,9776,10461.286,40228,298,236.571,1242.539,7.292,7.803,30.008,0.222,0.176,,,,,,,,,,,,,,,,,,,,,,,,537,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/21/2020,1676224,10478,10314.143,40480,252,235,1250.355,7.816,7.694,30.195,0.188,0.175,,,,,,,,,,,,,,,,,,,,,,,,538,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/22/2020,1687194,10970,10579,40696,216,229.571,1258.538,8.183,7.891,30.357,0.161,0.171,,,,,,,,,,,,,,,,,,,,,,,,539,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/23/2020,1697629,10435,10543.143,40920,224,232,1266.322,7.784,7.865,30.524,0.167,0.173,,,,,,,,,,,,,,,,,,,,,,,,540,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/24/2020,1709368,11739,10182.714,41143,223,226,1275.079,8.757,7.596,30.69,0.166,0.169,,,,,,,,,,,,,,,,,,,,,,,,541,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/25/2020,1718462,9094,10311.429,41259,116,216.143,1281.862,6.784,7.692,30.777,0.087,0.161,,,,,,,,,,,,,,,,,,,,,,,,542,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/26/2020,1729180,10718,10458.571,41607,348,239.571,1289.857,7.995,7.801,31.036,0.26,0.179,,,,,,,,,,,,,,,,,,,,,,,,543,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/27/2020,1737830,8650,10297.714,41789,182,223,1296.309,6.452,7.681,31.172,0.136,0.166,,,,,,,,,,,,,,,,,,,,,,,,544,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/28/2020,1749730,11900,10500.857,42135,346,236.429,1305.186,8.877,7.833,31.43,0.258,0.176,,,,,,,,,,,,,,,,,,,,,,,,545,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/29/2020,1760801,11071,10515.286,42337,202,234.429,1313.444,8.258,7.844,31.581,0.151,0.175,,,,,,,,,,,,,,,,,,,,,,,,546,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/30/2020,1774400,13599,10967.286,42629,292,244.143,1323.588,10.144,8.181,31.798,0.218,0.182,,,,,,,,,,,,,,,,,,,,,,,,547,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/31/2020,1785474,11074,10872.286,42853,224,244.286,1331.849,8.26,8.11,31.966,0.167,0.182,,,,,,,,,,,,,,,,,,,,,,,,548,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/1/2020,1795770,10296,11044,43175,322,273.714,1339.529,7.68,8.238,32.206,0.24,0.204,,,,,,,,,,,,,,,,,,,,,,,,549,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/2/2020,1803356,7586,10596.571,43389,214,254.571,1345.188,5.659,7.904,32.365,0.16,0.19,,,,,,,,,,,,,,,,,,,,,,,,550,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/3/2020,1814230,10874,10914.286,43705,316,273.714,1353.299,8.111,8.141,32.601,0.236,0.204,,,,,,,,,,,,,,,,,,,,,,,,551,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/4/2020,1828232,14002,11214.571,43940,235,257.857,1363.744,10.445,8.365,32.776,0.175,0.192,,,,,,,,,,,,,,,,,,,,,,,,552,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/5/2020,1843625,15393,11832,44244,304,272.429,1375.226,11.482,8.826,33.003,0.227,0.203,,,,,,,,,,,,,,,,,,,,,,,,553,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/6/2020,1855345,11720,11563.571,44467,223,262.571,1383.968,8.742,8.626,33.17,0.166,0.196,,,,,,,,,,,,,,,,,,,,,,,,554,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/7/2020,1870362,15017,12126.857,44845,378,284.571,1395.17,11.202,9.046,33.451,0.282,0.212,,,,,,,,,,,,,,,,,,,,,,,,555,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/8/2020,1882860,12498,12441.429,45360,515,312.143,1404.493,9.323,9.281,33.836,0.384,0.233,,,,,,,,,,,,,,,,,,,,,,,,556,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/9/2020,1891749,8889,12627.571,45609,249,317.143,1411.123,6.631,9.419,34.021,0.186,0.237,,,,,,,,,,,,,,,,,,,,,,,,557,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/10/2020,1904922,13173,12956,45950,341,320.714,1420.949,9.826,9.664,34.276,0.254,0.239,,,,,,,,,,,,,,,,,,,,,,,,558,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/11/2020,1918922,14000,12955.714,46282,332,334.571,1431.392,10.443,9.664,34.523,0.248,0.25,,,,,,,,,,,,,,,,,,,,,,,,559,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/12/2020,1934703,15781,13011.143,46551,269,329.571,1443.164,11.772,9.705,34.724,0.201,0.246,,,,,,,,,,,,,,,,,,,,,,,,560,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/13/2020,1949381,14678,13433.714,46831,280,337.714,1454.113,10.949,10.021,34.933,0.209,0.252,,,,,,,,,,,,,,,,,,,,,,,,561,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/14/2020,1963452,14071,13298.571,47066,235,317.286,1464.609,10.496,9.92,35.108,0.175,0.237,,,,,,,,,,,,,,,,,,,,,,,,562,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/15/2020,1976022,12570,13308.857,47362,296,286,1473.985,9.376,9.928,35.329,0.221,0.213,,,,,,,,,,,,,,,,,,,,,,,,563,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/16/2020,1986326,10304,13511,47641,279,290.286,1481.671,7.686,10.078,35.537,0.208,0.217,,,,,,,,,,,,,,,,,,,,,,,,564,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/17/2020,1999194,12868,13467.429,48034,393,297.714,1491.27,9.599,10.046,35.83,0.293,0.222,,,,,,,,,,,,,,,,,,,,,,,,565,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/18/2020,2014495,15301,13653.286,48426,392,306.286,1502.684,11.414,10.184,36.123,0.292,0.228,,,,,,,,,,,,,,,,,,,,,,,,566,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/19/2020,2028429,13934,13389.429,48702,276,307.286,1513.078,10.394,9.988,36.329,0.206,0.229,,,,,,,,,,,,,,,,,,,,,,,,567,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/20/2020,2044162,15733,13540.143,49114,412,326.143,1524.813,11.736,10.1,36.636,0.307,0.243,,,,,,,,,,,,,,,,,,,,,,,,568,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/21/2020,2057518,13356,13438,49428,314,337.429,1534.776,9.963,10.024,36.87,0.234,0.252,,,,,,,,,,,,,,,,,,,,,,,,569,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/22/2020,2070297,12779,13467.857,49718,290,336.571,1544.308,9.532,10.046,37.086,0.216,0.251,,,,,,,,,,,,,,,,,,,,,,,,570,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/23/2020,2080374,10077,13435.429,49987,269,335.143,1551.825,7.517,10.022,37.287,0.201,0.25,,,,,,,,,,,,,,,,,,,,,,,,571,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/24/2020,2092877,12503,13383.286,50331,344,328.143,1561.152,9.326,9.983,37.544,0.257,0.245,,,,,,,,,,,,,,,,,,,,,,,,572,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/25/2020,2107544,14667,13292.714,50647,316,317.286,1572.092,10.941,9.916,37.779,0.236,0.237,,,,,,,,,,,,,,,,,,,,,,,,573,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/26/2020,2121467,13923,13291.143,50944,297,320.286,1582.478,10.386,9.914,38.001,0.222,0.239,,,,,,,,,,,,,,,,,,,,,,,,574,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/27/2020,2137506,16039,13334.857,51264,320,307.143,1594.442,11.964,9.947,38.24,0.239,0.229,,,,,,,,,,,,,,,,,,,,,,,,575,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/28/2020,2150902,13396,13340.571,51499,235,295.857,1604.435,9.993,9.951,38.415,0.175,0.221,,,,,,,,,,,,,,,,,,,,,,,,576,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/29/2020,2163973,13071,13382.286,51723,224,286.429,1614.185,9.75,9.982,38.582,0.167,0.214,,,,,,,,,,,,,,,,,,,,,,,,577,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,11/30/2020,2174323,10350,13421.286,51992,269,286.429,1621.905,7.72,10.011,38.783,0.201,0.214,,,,,,,,,,,,,,,,,,,,,,,,578,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,12/1/2020,2185161,10838,13183.429,52250,258,274.143,1629.99,8.084,9.834,38.975,0.192,0.204,,,,,,,,,,,,,,,,,,,,,,,,579,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,12/2/2020,2201574,16413,13432.857,52580,330,276.143,1642.233,12.243,10.02,39.221,0.246,0.206,,,,,,,,,,,,,,,,,,,,,,,,580,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,12/3/2020,2217275,15701,13686.857,52847,267,271.857,1653.945,11.712,10.21,39.42,0.199,0.203,,,,,,,,,,,,,,,,,,,,,,,,581,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,12/4/2020,2235257,17982,13964.429,53277,430,287.571,1667.358,13.413,10.417,39.741,0.321,0.215,,,,,,,,,,,,,,,,,,,,,,,,582,,,,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,12/5/2020,2249959,14702,14151,53564,287,295,1678.325,10.967,10.556,39.955,0.214,0.22,,,,,,,,,,,,,,,,,,,,,,,,583,,,,,1340598113,,,,,,,,,,,,,,,
ALB,Europe,Albania,2/25/2020,,,,,,,,,,,,,,,,,,,,,,8,8,0.003,0.003,,,,,tests performed,,,,,,584,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,2/26/2020,,,,,,,,,,,,,,,,,,,,,,5,13,0.005,0.002,,,,,tests performed,,,,,,585,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,2/27/2020,,,,,,,,,,,,,,,,,,,,,,4,17,0.006,0.001,,,,,tests performed,,,,,,586,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,2/28/2020,,,,,,,,,,,,,,,,,,,,,,1,18,0.006,0,,,,,tests performed,,,,,,587,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,2/29/2020,,,,,,,,,,,,,,,,,,,,,,8,26,0.009,0.003,,,,,tests performed,,,,,,588,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,2.17
ALB,Europe,Albania,3/1/2020,,,,,,,,,,,,,,,,,,,,,,3,29,0.01,0.001,,,,,tests performed,,,,,,589,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/2/2020,,,,,,,,,,,,,,,,,,,,,,2,31,0.011,0.001,,,,,tests performed,,,,,,590,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/3/2020,,,,,,,,,,,,,,,,,,,,,,5,36,0.013,0.002,4,0.001,,,tests performed,,,,,,591,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/4/2020,,,,,,,,,,,,,,,,,,,,,,6,42,0.015,0.002,4,0.001,,,tests performed,,,,,,592,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/5/2020,,,,,,,,,,,,,,,,,,,,,,8,50,0.017,0.003,5,0.002,,,tests performed,,,,,,593,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/6/2020,,,,,,,,,,,,,,,,,,,,,,3,53,0.018,0.001,5,0.002,,,tests performed,,,,,,594,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/7/2020,,,,,,,,,,,,,,,,,,,,,,5,58,0.02,0.002,5,0.002,,,tests performed,,,,,,595,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/8/2020,,,,,,,,,,,,,,,,,,,,,,1,59,0.021,0,4,0.001,,,tests performed,,,,,,596,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/9/2020,2,2,,,,,0.695,0.695,,,,,,,,,,,,,,18,77,0.027,0.006,7,0.002,,,tests performed,,,,,,597,,,,36.11,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/10/2020,10,8,,,,,3.475,2.78,,,,,,,,,,,,,,37,114,0.04,0.013,11,0.004,,,tests performed,,,,,,598,,,,41.67,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/11/2020,12,2,,1,1,,4.17,0.695,,0.347,0.347,,,,,,,,,,,43,157,0.055,0.015,16,0.006,,,tests performed,,,,,,599,,,,51.85,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/12/2020,23,11,,1,0,,7.992,3.822,,0.347,0,,,,,,,,,,,141,298,0.104,0.049,35,0.012,,,tests performed,,,,,,600,,,,51.85,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/13/2020,33,10,,1,0,,11.467,3.475,,0.347,0,,,,,,,,,,,159,457,0.159,0.055,58,0.02,,,tests performed,,,,,,601,,,,78.7,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/14/2020,38,5,5.429,1,0,0.143,13.205,1.737,1.886,0.347,0,0.05,,,,,,,,,,48,505,0.175,0.017,64,0.022,0.085,11.8,tests performed,,,,,,602,,,,78.7,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/15/2020,42,4,6,1,0,0.143,14.594,1.39,2.085,0.347,0,0.05,,,,,,,,,,27,532,0.185,0.009,68,0.024,0.088,11.3,tests performed,,,,,,603,,,,81.48,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
